Location,Household Type,TimeFrame,DataFormat, Data ,Fips
Rego Park/Forest Hills,Families with Children,2006,Dollars," $90,236.68 ",406
Sunnyside/Woodside,Families with Children,2006,Dollars," $43,717.02 ",402
Ridgewood/Glendale,Families with Children,2006,Dollars," $68,937.11 ",405
Woodhaven,Families with Children,2006,Dollars," $63,026.52 ",409
Jamaica/St. Albans,Families with Children,2006,Dollars," $63,155.46 ",412
Howard Beach,Families with Children,2006,Dollars," $69,867.68 ",410
The Rockaways,Families with Children,2006,Dollars," $56,080.74 ",414
Bronx,Families with Children,2006,Dollars," $35,529.28 ",36005
Brooklyn,Families with Children,2006,Dollars," $49,169.03 ",36047
Manhattan,Families with Children,2006,Dollars," $83,208.19 ",36061
Queens,Families with Children,2006,Dollars," $63,755.15 ",36081
Staten Island,Families with Children,2006,Dollars," $94,287.37 ",36085
New York City,Families with Children,2006,Dollars," $55,572.28 ",3651000
Riverdale,Families without Children,2006,Dollars," $77,921.61 ",208
Williamsbridge,Families without Children,2006,Dollars," $73,349.08 ",212
Throgs Neck,Families without Children,2006,Dollars," $74,244.37 ",210
Pelham Parkway,Families without Children,2006,Dollars," $63,758.80 ",211
Morrisania,Families without Children,2006,Dollars," $36,725.02 ",203
East Tremont,Families without Children,2006,Dollars," $36,725.02 ",206
Bedford Park,Families without Children,2006,Dollars," $42,622.24 ",207
University Heights,Families without Children,2006,Dollars," $32,219.39 ",205
Concourse/Highbridge,Families without Children,2006,Dollars," $41,456.91 ",204
Unionport/Soundview,Families without Children,2006,Dollars," $56,068.58 ",209
Mott Haven,Families without Children,2006,Dollars," $35,112.04 ",201
Hunts Point,Families without Children,2006,Dollars," $35,112.04 ",202
Washington Heights,Families without Children,2006,Dollars," $50,497.36 ",112
Manhattanville,Families without Children,2006,Dollars," $52,065.33 ",109
Central Harlem,Families without Children,2006,Dollars," $43,647.68 ",110
East Harlem,Families without Children,2006,Dollars," $43,140.44 ",111
Upper East Side,Families without Children,2006,Dollars," $195,564.30 ",108
Upper West Side,Families without Children,2006,Dollars," $152,624.57 ",107
Chelsea/Clinton,Families without Children,2006,Dollars," $138,538.39 ",104
Midtown Business District,Families without Children,2006,Dollars," $138,538.39 ",105
Murray Hill/Stuyvesant,Families without Children,2006,Dollars," $162,831.57 ",106
Lower East Side,Families without Children,2006,Dollars," $47,339.53 ",103
Battery Park/Tribeca,Families without Children,2006,Dollars," $160,506.99 ",101
Greenwich Village,Families without Children,2006,Dollars," $160,506.99 ",102
Tottenville,Families without Children,2006,Dollars," $104,950.53 ",503
South Beach,Families without Children,2006,Dollars," $87,575.14 ",502
St. George,Families without Children,2006,Dollars," $96,419.75 ",501
Williamsburg/Greenpoint,Families without Children,2006,Dollars," $55,236.54 ",301
Bushwick,Families without Children,2006,Dollars," $42,819.30 ",304
Bedford Stuyvesant,Families without Children,2006,Dollars," $44,647.58 ",303
Fort Greene/Brooklyn Hts,Families without Children,2006,Dollars," $69,383.54 ",302
Park Slope,Families without Children,2006,Dollars," $110,898.84 ",306
Crown Heights North,Families without Children,2006,Dollars," $68,253.48 ",308
Brownsville,Families without Children,2006,Dollars," $44,749.76 ",316
East New York,Families without Children,2006,Dollars," $52,275.77 ",305
Canarsie,Families without Children,2006,Dollars," $87,826.94 ",318
East Flatbush,Families without Children,2006,Dollars," $65,184.45 ",317
Crown Heights South,Families without Children,2006,Dollars," $51,690.67 ",309
Sunset Park,Families without Children,2006,Dollars," $61,291.90 ",307
Bay Ridge,Families without Children,2006,Dollars," $85,226.23 ",310
Borough Park,Families without Children,2006,Dollars," $57,239.99 ",312
Flatbush/Midwood,Families without Children,2006,Dollars," $50,558.18 ",314
Sheepshead Bay,Families without Children,2006,Dollars," $68,112.38 ",315
Bensonhurst,Families without Children,2006,Dollars," $61,864.83 ",311
Coney Island,Families without Children,2006,Dollars," $53,906.99 ",313
Astoria,Families without Children,2006,Dollars," $61,306.49 ",401
Jackson Heights,Families without Children,2006,Dollars," $71,923.43 ",403
Flushing,Families without Children,2006,Dollars," $74,071.63 ",407
Bayside,Families without Children,2006,Dollars," $93,462.63 ",411
Queens Village,Families without Children,2006,Dollars," $96,008.60 ",413
Fresh Meadows/Briarwood,Families without Children,2006,Dollars," $77,123.64 ",408
Elmhurst/Corona,Families without Children,2006,Dollars," $59,596.20 ",404
Rego Park/Forest Hills,Families without Children,2006,Dollars," $89,611.44 ",406
Sunnyside/Woodside,Families without Children,2006,Dollars," $59,622.96 ",402
Ridgewood/Glendale,Families without Children,2006,Dollars," $67,338.73 ",405
Woodhaven,Families without Children,2006,Dollars," $81,315.43 ",409
Jamaica/St. Albans,Families without Children,2006,Dollars," $69,669.40 ",412
Howard Beach,Families without Children,2006,Dollars," $76,242.95 ",410
The Rockaways,Families without Children,2006,Dollars," $74,239.50 ",414
Bronx,Families without Children,2006,Dollars," $54,365.58 ",36005
Brooklyn,Families without Children,2006,Dollars," $62,511.97 ",36047
Manhattan,Families without Children,2006,Dollars," $87,899.93 ",36061
Queens,Families without Children,2006,Dollars," $74,588.61 ",36081
Staten Island,Families without Children,2006,Dollars," $97,338.15 ",36085
New York City,Families without Children,2006,Dollars," $70,119.48 ",3651000
Riverdale,All Households,2007,Dollars," $60,553.52 ",208
Williamsbridge,All Households,2007,Dollars," $54,958.03 ",212
Throgs Neck,All Households,2007,Dollars," $62,543.63 ",210
Pelham Parkway,All Households,2007,Dollars," $52,425.16 ",211
Morrisania,All Households,2007,Dollars," $24,427.63 ",203
East Tremont,All Households,2007,Dollars," $24,427.63 ",206
Bedford Park,All Households,2007,Dollars," $35,784.15 ",207
University Heights,All Households,2007,Dollars," $28,516.64 ",205
Concourse/Highbridge,All Households,2007,Dollars," $29,347.92 ",204
Unionport/Soundview,All Households,2007,Dollars," $39,688.69 ",209
Mott Haven,All Households,2007,Dollars," $24,627.47 ",201
Hunts Point,All Households,2007,Dollars," $24,627.47 ",202
Washington Heights,All Households,2007,Dollars," $41,925.94 ",112
Manhattanville,All Households,2007,Dollars," $49,503.26 ",109
Central Harlem,All Households,2007,Dollars," $36,929.97 ",110
East Harlem,All Households,2007,Dollars," $36,298.53 ",111
Upper East Side,All Households,2007,Dollars," $121,619.04 ",108
Upper West Side,All Households,2007,Dollars," $102,649.73 ",107
Chelsea/Clinton,All Households,2007,Dollars," $93,874.56 ",104
Midtown Business District,All Households,2007,Dollars," $93,874.56 ",105
Murray Hill/Stuyvesant,All Households,2007,Dollars," $114,611.68 ",106
Lower East Side,All Households,2007,Dollars," $37,884.23 ",103
Battery Park/Tribeca,All Households,2007,Dollars," $124,125.90 ",101
Greenwich Village,All Households,2007,Dollars," $124,125.90 ",102
Tottenville,All Households,2007,Dollars," $92,696.81 ",503
South Beach,All Households,2007,Dollars," $80,856.66 ",502
St. George,All Households,2007,Dollars," $66,214.04 ",501
Williamsburg/Greenpoint,All Households,2007,Dollars," $48,287.67 ",301
Bushwick,All Households,2007,Dollars," $37,284.71 ",304
Bedford Stuyvesant,All Households,2007,Dollars," $37,076.60 ",303
Fort Greene/Brooklyn Hts,All Households,2007,Dollars," $75,732.99 ",302
Park Slope,All Households,2007,Dollars," $90,215.98 ",306
Crown Heights North,All Households,2007,Dollars," $42,001.62 ",308
Brownsville,All Households,2007,Dollars," $29,911.96 ",316
East New York,All Households,2007,Dollars," $38,276.81 ",305
Canarsie,All Households,2007,Dollars," $72,205.65 ",318
East Flatbush,All Households,2007,Dollars," $50,943.52 ",317
Crown Heights South,All Households,2007,Dollars," $45,988.93 ",309
Sunset Park,All Households,2007,Dollars," $45,630.64 ",307
Bay Ridge,All Households,2007,Dollars," $58,211.03 ",310
Borough Park,All Households,2007,Dollars," $44,961.36 ",312
Flatbush/Midwood,All Households,2007,Dollars," $48,737.01 ",314
Sheepshead Bay,All Households,2007,Dollars," $53,561.52 ",315
Bensonhurst,All Households,2007,Dollars," $49,065.74 ",311
Coney Island,All Households,2007,Dollars," $36,977.27 ",313
Astoria,All Households,2007,Dollars," $54,928.47 ",401
Jackson Heights,All Households,2007,Dollars," $57,513.36 ",403
Flushing,All Households,2007,Dollars," $61,882.62 ",407
Bayside,All Households,2007,Dollars," $82,890.52 ",411
Queens Village,All Households,2007,Dollars," $88,716.59 ",413
Fresh Meadows/Briarwood,All Households,2007,Dollars," $65,383.94 ",408
Elmhurst/Corona,All Households,2007,Dollars," $52,719.60 ",404
Rego Park/Forest Hills,All Households,2007,Dollars," $75,044.78 ",406
Sunnyside/Woodside,All Households,2007,Dollars," $62,997.70 ",402
Ridgewood/Glendale,All Households,2007,Dollars," $60,003.66 ",405
Woodhaven,All Households,2007,Dollars," $61,572.81 ",409
Jamaica/St. Albans,All Households,2007,Dollars," $57,301.70 ",412
Howard Beach,All Households,2007,Dollars," $70,786.68 ",410
The Rockaways,All Households,2007,Dollars," $49,709.01 ",414
Bronx,All Households,2007,Dollars," $40,388.72 ",36005
Brooklyn,All Households,2007,Dollars," $48,961.68 ",36047
Manhattan,All Households,2007,Dollars," $75,935.19 ",36061
Queens,All Households,2007,Dollars," $62,873.54 ",36081
Staten Island,All Households,2007,Dollars," $79,208.29 ",36085
New York City,All Households,2007,Dollars," $57,505.09 ",3651000
Riverdale,Families,2007,Dollars," $65,901.86 ",208
Williamsbridge,Families,2007,Dollars," $60,639.84 ",212
Throgs Neck,Families,2007,Dollars," $77,655.69 ",210
Pelham Parkway,Families,2007,Dollars," $60,723.79 ",211
Morrisania,Families,2007,Dollars," $30,111.80 ",203
East Tremont,Families,2007,Dollars," $30,111.80 ",206
Bedford Park,Families,2007,Dollars," $37,113.25 ",207
University Heights,Families,2007,Dollars," $30,354.21 ",205
Concourse/Highbridge,Families,2007,Dollars," $35,691.92 ",204
Unionport/Soundview,Families,2007,Dollars," $45,335.02 ",209
Mott Haven,Families,2007,Dollars," $29,975.82 ",201
Hunts Point,Families,2007,Dollars," $29,975.82 ",202
Washington Heights,Families,2007,Dollars," $44,046.12 ",112
Manhattanville,Families,2007,Dollars," $55,203.98 ",109
Central Harlem,Families,2007,Dollars," $40,964.59 ",110
East Harlem,Families,2007,Dollars," $41,031.99 ",111
Upper East Side,Families,2007,Dollars," $210,518.92 ",108
Upper West Side,Families,2007,Dollars," $189,694.30 ",107
Chelsea/Clinton,Families,2007,Dollars," $142,547.72 ",104
Midtown Business District,Families,2007,Dollars," $142,547.72 ",105
Murray Hill/Stuyvesant,Families,2007,Dollars," $152,819.91 ",106
Lower East Side,Families,2007,Dollars," $37,634.73 ",103
Battery Park/Tribeca,Families,2007,Dollars," $166,727.03 ",101
Greenwich Village,Families,2007,Dollars," $166,727.03 ",102
Tottenville,Families,2007,Dollars," $110,684.67 ",503
South Beach,Families,2007,Dollars," $90,869.89 ",502
St. George,Families,2007,Dollars," $79,490.90 ",501
Williamsburg/Greenpoint,Families,2007,Dollars," $46,343.68 ",301
Bushwick,Families,2007,Dollars," $37,360.39 ",304
Bedford Stuyvesant,Families,2007,Dollars," $42,678.00 ",303
Fort Greene/Brooklyn Hts,Families,2007,Dollars," $78,659.62 ",302
Park Slope,Families,2007,Dollars," $121,071.56 ",306
Crown Heights North,Families,2007,Dollars," $47,870.26 ",308
Brownsville,Families,2007,Dollars," $35,216.56 ",316
East New York,Families,2007,Dollars," $48,253.38 ",305
Canarsie,Families,2007,Dollars," $80,963.09 ",318
East Flatbush,Families,2007,Dollars," $59,670.20 ",317
Crown Heights South,Families,2007,Dollars," $56,775.50 ",309
Sunset Park,Families,2007,Dollars," $47,076.81 ",307
Bay Ridge,Families,2007,Dollars," $65,694.93 ",310
Borough Park,Families,2007,Dollars," $52,303.37 ",312
Flatbush/Midwood,Families,2007,Dollars," $58,635.54 ",314
Sheepshead Bay,Families,2007,Dollars," $66,367.76 ",315
Bensonhurst,Families,2007,Dollars," $59,797.91 ",311
Coney Island,Families,2007,Dollars," $52,295.09 ",313
Astoria,Families,2007,Dollars," $58,605.97 ",401
Jackson Heights,Families,2007,Dollars," $54,816.13 ",403
Flushing,Families,2007,Dollars," $72,010.54 ",407
Bayside,Families,2007,Dollars," $92,906.11 ",411
Queens Village,Families,2007,Dollars," $95,921.43 ",413
Fresh Meadows/Briarwood,Families,2007,Dollars," $81,279.99 ",408
Elmhurst/Corona,Families,2007,Dollars," $53,261.17 ",404
Rego Park/Forest Hills,Families,2007,Dollars," $98,704.99 ",406
Sunnyside/Woodside,Families,2007,Dollars," $62,673.70 ",402
Ridgewood/Glendale,Families,2007,Dollars," $67,984.21 ",405
Woodhaven,Families,2007,Dollars," $69,141.85 ",409
Jamaica/St. Albans,Families,2007,Dollars," $63,645.70 ",412
Howard Beach,Families,2007,Dollars," $74,816.56 ",410
The Rockaways,Families,2007,Dollars," $62,582.65 ",414
Bronx,Families,2007,Dollars," $44,906.97 ",36005
Brooklyn,Families,2007,Dollars," $56,476.33 ",36047
Manhattan,Families,2007,Dollars," $81,829.84 ",36061
Queens,Families,2007,Dollars," $71,049.19 ",36081
Staten Island,Families,2007,Dollars," $92,908.48 ",36085
New York City,Families,2007,Dollars," $62,518.79 ",3651000
Riverdale,Families with Children,2007,Dollars," $68,800.12 ",208
Williamsbridge,Families with Children,2007,Dollars," $51,551.31 ",212
Throgs Neck,Families with Children,2007,Dollars," $79,354.92 ",210
Pelham Parkway,Families with Children,2007,Dollars," $61,156.58 ",211
Morrisania,Families with Children,2007,Dollars," $26,630.59 ",203
East Tremont,Families with Children,2007,Dollars," $26,630.59 ",206
Bedford Park,Families with Children,2007,Dollars," $35,200.00 ",207
University Heights,Families with Children,2007,Dollars," $26,729.91 ",205
Concourse/Highbridge,Families with Children,2007,Dollars," $26,535.99 ",204
Unionport/Soundview,Families with Children,2007,Dollars," $39,350.50 ",209
Mott Haven,Families with Children,2007,Dollars," $26,106.75 ",201
Hunts Point,Families with Children,2007,Dollars," $26,106.75 ",202
Washington Heights,Families with Children,2007,Dollars," $32,656.49 ",112
Manhattanville,Families with Children,2007,Dollars," $55,207.53 ",109
Central Harlem,Families with Children,2007,Dollars," $35,571.30 ",110
East Harlem,Families with Children,2007,Dollars," $39,316.21 ",111
Upper East Side,Families with Children,2007,Dollars," $232,291.89 ",108
Upper West Side,Families with Children,2007,Dollars," $227,855.23 ",107
Chelsea/Clinton,Families with Children,2007,Dollars," $130,316.17 ",104
Midtown Business District,Families with Children,2007,Dollars," $130,316.17 ",105
Murray Hill/Stuyvesant,Families with Children,2007,Dollars," $137,788.25 ",106
Lower East Side,Families with Children,2007,Dollars," $31,802.75 ",103
Battery Park/Tribeca,Families with Children,2007,Dollars," $153,472.64 ",101
Greenwich Village,Families with Children,2007,Dollars," $153,472.64 ",102
Tottenville,Families with Children,2007,Dollars," $104,278.00 ",503
South Beach,Families with Children,2007,Dollars," $93,664.08 ",502
St. George,Families with Children,2007,Dollars," $73,787.81 ",501
Williamsburg/Greenpoint,Families with Children,2007,Dollars," $42,578.67 ",301
Bushwick,Families with Children,2007,Dollars," $28,613.60 ",304
Bedford Stuyvesant,Families with Children,2007,Dollars," $32,046.34 ",303
Fort Greene/Brooklyn Hts,Families with Children,2007,Dollars," $73,021.56 ",302
Park Slope,Families with Children,2007,Dollars," $152,113.97 ",306
Crown Heights North,Families with Children,2007,Dollars," $38,130.19 ",308
Brownsville,Families with Children,2007,Dollars," $31,580.44 ",316
East New York,Families with Children,2007,Dollars," $37,669.02 ",305
Canarsie,Families with Children,2007,Dollars," $77,310.41 ",318
East Flatbush,Families with Children,2007,Dollars," $48,925.03 ",317
