Location,Household Type,TimeFrame,DataFormat,Data,Fips
Pelham Parkway,Families,2014,Dollars,55817.9773,211
Morrisania,Families,2014,Dollars,24896.93672,203
East Tremont,Families,2014,Dollars,24896.93672,206
Bedford Park,Families,2014,Dollars,37177.11956,207
University Heights,Families,2014,Dollars,24472.33941,205
Concourse/Highbridge,Families,2014,Dollars,30742.91683,204
Unionport/Soundview,Families,2014,Dollars,40298.42763,209
Mott Haven,Families,2014,Dollars,25513.12063,201
Hunts Point,Families,2014,Dollars,25513.12063,202
Washington Heights,Families,2014,Dollars,48676.45758,112
Manhattanville,Families,2014,Dollars,50380.02486,109
Central Harlem,Families,2014,Dollars,49543.25746,110
East Harlem,Families,2014,Dollars,37711.49081,111
Upper East Side,Families,2014,Dollars,194755.5393,108
Upper West Side,Families,2014,Dollars,178446.86,107
Chelsea/Clinton,Families,2014,Dollars,145757.0091,104
Midtown Business District,Families,2014,Dollars,145757.0091,105
Murray Hill/Stuyvesant,Families,2014,Dollars,178372.2965,106
Lower East Side,Families,2014,Dollars,44152.94277,103
Battery Park/Tribeca,Families,2014,Dollars,173063.7945,101
Greenwich Village,Families,2014,Dollars,173063.7945,102
Tottenville,Families,2014,Dollars,96052.19753,503
South Beach,Families,2014,Dollars,83486.18821,502
St. George,Families,2014,Dollars,72121.4786,501
Williamsburg/Greenpoint,Families,2014,Dollars,55019.52723,301
Bushwick,Families,2014,Dollars,37204.04524,304
Bedford Stuyvesant,Families,2014,Dollars,41089.62848,303
Fort Greene/Brooklyn Hts,Families,2014,Dollars,104568.9983,302
Park Slope,Families,2014,Dollars,151439.3639,306
Crown Heights North,Families,2014,Dollars,54101.98279,308
Brownsville,Families,2014,Dollars,33050.24078,316
East New York,Families,2014,Dollars,40268.39514,305
Canarsie,Families,2014,Dollars,75249.00029,318
East Flatbush,Families,2014,Dollars,55914.2884,317
Crown Heights South,Families,2014,Dollars,50178.08223,309
Sunset Park,Families,2014,Dollars,47489.6563,307
Bay Ridge,Families,2014,Dollars,68134.40625,310
Borough Park,Families,2014,Dollars,50046.56062,312
Flatbush/Midwood,Families,2014,Dollars,62199.36427,314
Sheepshead Bay,Families,2014,Dollars,63582.93015,315
Bensonhurst,Families,2014,Dollars,54167.22579,311
Coney Island,Families,2014,Dollars,41994.74568,313
Astoria,Families,2014,Dollars,59854.75861,401
Jackson Heights,Families,2014,Dollars,52006.9575,403
Flushing,Families,2014,Dollars,58948.6058,407
Bayside,Families,2014,Dollars,89932.81818,411
Queens Village,Families,2014,Dollars,86195.3262,413
Fresh Meadows/Briarwood,Families,2014,Dollars,64916.78709,408
Elmhurst/Corona,Families,2014,Dollars,48406.16514,404
Rego Park/Forest Hills,Families,2014,Dollars,90063.30418,406
Sunnyside/Woodside,Families,2014,Dollars,60716.38047,402
Ridgewood/Glendale,Families,2014,Dollars,73526.79216,405
Woodhaven,Families,2014,Dollars,63956.78291,409
Jamaica/St. Albans,Families,2014,Dollars,62231.46797,412
Howard Beach,Families,2014,Dollars,67352.52583,410
The Rockaways,Families,2014,Dollars,61591.46519,414
Bronx,Families,2014,Dollars,38359.77842,36005
Brooklyn,Families,2014,Dollars,56135.90749,36047
Manhattan,Families,2014,Dollars,93677.55937,36061
Queens,Families,2014,Dollars,66170.90257,36081
Staten Island,Families,2014,Dollars,83818.61684,36085
New York City,Families,2014,Dollars,60819.9408,3651000
Riverdale,Families with Children,2014,Dollars,47436.84054,208
Williamsbridge,Families with Children,2014,Dollars,45365.63412,212
Throgs Neck,Families with Children,2014,Dollars,61869.00684,210
Pelham Parkway,Families with Children,2014,Dollars,45268.28742,211
Morrisania,Families with Children,2014,Dollars,22163.97985,203
East Tremont,Families with Children,2014,Dollars,22163.97985,206
Bedford Park,Families with Children,2014,Dollars,31308.35618,207
University Heights,Families with Children,2014,Dollars,20139.37558,205
Concourse/Highbridge,Families with Children,2014,Dollars,28615.78784,204
Unionport/Soundview,Families with Children,2014,Dollars,35309.92698,209
